tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	14102	0	live	Fas	AI196731, APO1, APT1, CD95, TNFR6, Tnfrsf6, lpr	Fas (TNF receptor superfamily member 6)	FASLG receptor|Fas (TNF receptor superfamily member)|Fas antigen|apo-1 antigen|apoptosis-mediating surface antigen FAS|lymphoproliferation	19 29.48 cM	19	NC_000085.6	34290659	34327775	plus	11		
10090	Mus musculus	16847	0	live	Lepr	LEPROTb, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl, Lepr	leptin receptor	B219|LEP-R|OB receptor|leptin receptor gene-related protein	4 46.96 cM	4	NC_000070.6	101717407	101815354	plus	20		
10090	Mus musculus	12387	0	live	Ctnnb1	Bfc, Catnb, Mesc	catenin (cadherin associated protein), beta 1	beta-catenin	9 72.19 cM	9	NC_000075.6	120933400	120960507	plus	15		
10090	Mus musculus	17874	0	live	Myd88		myeloid differentiation primary response gene 88		9 71.33 cM	9	NC_000075.6	119335988	119340040	minus	6		
10090	Mus musculus	18126	0	live	Nos2	NOS-II, Nos-2a, i-NOS, iNOS, Nos2	nitric oxide synthase 2, inducible	MAC-NOS|NOS type II|inducible NO synthase|inducible NOS|inducible nitric oxide synthase|macrophage NOS|nitric oxide synthase 2, inducible, macrophage|peptidyl-cysteine S-nitrosylase NOS2	11 46.74 cM	11	NC_000077.6	78920859	78960232	plus	28		
10090	Mus musculus	24088	0	live	Tlr2	Ly105	toll-like receptor 2		3 E3	3	NC_000069.6	83836272	83841825	minus	3		
10090	Mus musculus	13405	0	live	Dmd	DXSmh7, DXSmh9, Dp427, Dp71, dys, mdx, pke	dystrophin, muscular dystrophy	X-linked muscular dystrophy|dystrophin Dp40|dystrophin Dp71a|dystrophin Dp71ab|dystrophin Dp71b	X C	X	NC_000086.7	82310713	85205050	plus	85		
10090	Mus musculus	20423	0	live	Shh	9530036O11Rik, Dsh, Hhg1, Hx, Hxl3, M100081	sonic hedgehog	HHG-1|hemimelic extra toes|short digits	5 14.39 cM	5	NC_000071.6	28456840	28467101	minus	5		
10090	Mus musculus	16590	0	live	Kit	Bs, CD117, Fdc, Gsfsco1, Gsfsco5, Gsfsow3, SCO1, SCO5, SOW3, Ssm, Tr-kit, W, c-KIT	kit oncogene	Dominant white spotting|SCFR|Steel Factor Receptor|belly-spot|c-kit proto-oncogene protein|dominant spotting|proto-oncogene c-Kit|proto-oncogene tyrosine-protein kinase Kit|spotted sterile male|tyrosine-protein kinase Kit	5 39.55 cM	5	NC_000071.6	75574987	75656722	plus	21		
10090	Mus musculus	18033	0	live	Nfkb1	NF-KB1, NF-kappaB, NF-kappaB1, p105, p50, p50/p105	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	DNA-binding factor KBF1|EBP-1|NF kappaB1|NF-kappa-B1 p84/NF-kappa-B1 p98|NF-kappaB p50|nuclear factor kappaB p50|nuclear factor of kappa light chain gene enhancer in B-cells 1, p105|nuclear factor of kappa light polypeptide gene enhancer in B-cells 1, p105|nuclear factor-kappaB p50|p50 subunit of NF kappaB|p50 subunit of NF-kappaB	3 62.82 cM	3	NC_000069.6	135584655	135691547	minus	26		
10090	Mus musculus	11789	0	live	Apc	AI047805, AU020952, AW124434, CC1, Min, mAPC	adenomatosis polyposis coli	multiple intestinal neoplasia	18 18.53 cM	18	NC_000084.6	34220307	34322190	plus	19		
10090	Mus musculus	11651	0	live	Akt1	Akt, PKB, PKB/Akt, PKBalpha, Rac	thymoma viral proto-oncogene 1	AKT1 kinase|Akt1m protein|PKB alpha|RAC-PK-alpha|protein kinase B alpha|protein kinase B-alpha|proto-oncogene c-AKT|related to A and C kinases	12 61.2 cM	12	NC_000078.6	112653821	112674802	minus	16		
10090	Mus musculus	19122	0	live	Prnp	AA960666, AI325101, CD230, PrP, PrP<C>, PrPC, PrPSc, Prn-i, Prn-p, Sinc, prP27-30, prP33-35C	prion protein		2 64.07 cM	2	NC_000068.7	131909928	131938436	plus	4		
10090	Mus musculus	20848	0	live	Stat3	1110034C02Rik, AW109958, Aprf	signal transducer and activator of transcription 3	acute phase response factor|acute-phase response factor	11 63.82 cM	11	NC_000077.6	100886810	100939570	minus	24		
10090	Mus musculus	22339	0	live	Vegfa	Vegf, Vpf	vascular endothelial growth factor A	vascular endothelial growth factor 165b|vascular permeability factor	17 22.79 cM	17	NC_000083.6	46016993	46032377	minus	8		
10090	Mus musculus	16189	0	live	Il4	BSF-1, Il-4	interleukin 4	B-cell IgG differentiation factor|B-cell growth factor 1|B-cell stimulatory factor 1|IGG1 induction factor|lymphocyte stimulatory factor 1	11 31.97 cM	11	NC_000077.6	53612460	53618665	minus	5		
10090	Mus musculus	19016	0	live	Pparg	Nr1c3, PPAR-gamma, PPAR-gamma2, PPARgamma, PPARgamma2	peroxisome proliferator activated receptor gamma	nuclear receptor subfamily 1 group C member 3|peroxisome proliferator activated receptor gamma 2|peroxisome proliferator activated receptor gamma 4	6 E3-F1	6	NC_000072.6	115360879	115490404	plus	15		
10090	Mus musculus	16835	0	live	Ldlr	Hlb301	low density lipoprotein receptor	LDL receptor	9 7.87 cM	9	NC_000075.6	21723576	21749919	plus	18		
10090	Mus musculus	18127	0	live	Nos3	2310065A03Rik, Nos-3, eNOS, ecNOS	nitric oxide synthase 3, endothelial cell	EC-NOS|NOS type III|NOSIII|cNOS|constitutive NOS|endothelial NOS|endothelial nitric oxide synthase	5 11.32 cM	5	NC_000071.6	24364819	24384474	plus	26		
10090	Mus musculus	19373	0	live	Rag1	Rag-1	recombination activating gene 1	recombinase activating gene 1|recombination activating protein 1|recombination-activating gene 1	2 53.88 cM	2	NC_000068.7	101638252	101649532	minus	3		
10090	Mus musculus	18613	0	live	Pecam1	C85791, Cd31, PECAM-1, Pecam	platelet/endothelial cell adhesion molecule 1		11 E1	11	NC_000077.6	106654217	106750623	minus	17		
10090	Mus musculus	11820	0	live	App	Abeta, Abpp, Adap, Ag, Cvap, E030013M08Rik, betaApp	amyloid beta (A4) precursor protein	alzheimer disease amyloid A4 protein homolog|amyloidogenic glycoprotein|appican|protease nexin II	16 C3-qter	16	NC_000082.6	84954436	85173952	minus	19		
10090	Mus musculus	19211	0	live	Pten	2310035O07Rik, A130070J02Rik, AI463227, B430203M17Rik, MMAC1, TEP1	phosphatase and tensin homolog	mitochondrial PTENalpha|mutated in multiple advanced cancers 1|phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	19 28.14 cM	19	NC_000085.6	32757577	32826160	plus	10		
10090	Mus musculus	13982	0	live	Esr1	ER, ER-alpha, ERa, ERalpha, ESR, Estr, Estra, Nr3a1	estrogen receptor 1 (alpha)	estradiol receptor|nuclear receptor subfamily 3 group A member 1	10 2.03 cM	10	NC_000076.6	4611989	5005633	plus	21		
10090	Mus musculus	19225	0	live	Ptgs2	COX2, Cox-2, PES-2, PGHS-2, PHS II, PHS-2, Pghs2, TIS10, gripghs	prostaglandin-endoperoxide synthase 2	PGH synthase 2|cyclooxygenase-2|glucocorticoid-regulated inflammatory cyclooxygenase|macrophage activation-associated marker protein P71/73|prostaglandin H2 synthase 2	1 H1	1	NC_000067.6	150100124	150108017	plus	10		
10090	Mus musculus	12367	0	live	Casp3	A830040C14Rik, AC-3, Apopain, CASP-3, CC3, CPP-32, CPP32, Caspase-3, Lice, SCA-1, Yama, mldy	caspase 3	SREBP cleavage activity 1|caspase 3, apoptosis related cysteine protease|cysteine protease CPP32|protein Yama	8 26.39 cM	8	NC_000074.6	46617291	46639698	plus	7		
10090	Mus musculus	18128	0	live	Notch1	9930111A19Rik, Mis6, N1, Tan1, lin-12	notch 1	Motch A|Notch gene homolog 1|mT14|major type A protein|p300|transmembrane receptor Notch1	2 18.91 cM	2	NC_000068.7	26457902	26503822	minus	34		
10090	Mus musculus	19090	0	live	Prkdc	AI326420, AU019811, DNA-PKcs, DNAPDcs, DNAPK, DNPK1, DOXNPH, HYRC1, XRCC7, dxnph, p460, scid, slip	protein kinase, DNA activated, catalytic polypeptide	DNA-PK catalytic subunit|doxorubicin nephropathy|severe combined immunodeficiency	16 B1	16	NC_000082.6	15637444	15842252	plus	87		
10090	Mus musculus	20371	0	live	Foxp3	JM2, scurfin, sf	forkhead box P3	scurfy	X 3.41 cM	X	NC_000086.7	7579676	7595243	plus	15		
10090	Mus musculus	12064	0	live	Bdnf		brain derived neurotrophic factor	anorexia BDNF	2 56.63 cM	2	NC_000068.7	109674700	109727043	plus	9		
10090	Mus musculus	15251	0	live	Hif1a	AA959795, HIF1alpha, MOP1, bHLHe78	hypoxia inducible factor 1, alpha subunit	ARNT-interacting protein|HIF-1-alpha|HIF1-alpha	12 31.99 cM	12	NC_000078.6	73901329	73947530	plus	16		
10090	Mus musculus	26416	0	live	Mapk14	CSBP2, Crk1, Csbp1, Mxi2, PRKM14, PRKM15, p38, p38-alpha, p38MAPK, p38a, p38alpha	mitogen-activated protein kinase 14	MAP kinase 14|MAP kinase p38 alpha|MAPK 14|cytokine suppressive anti-inflammatory drug binding protein 1|mitogen activated protein kinase 14|mitogen-activated protein kinase p38 alpha|p38 MAP kinase alpha|p38 MAPK|p38 alpha|tRNA synthetase cofactor p38	17 14.85 cM	17	NC_000083.6	28691342	28748405	plus	15		
10090	Mus musculus	16000	0	live	Igf1	C730016P09Rik, Igf-1, Igf-I	insulin-like growth factor 1	somatomedin	10 43.7 cM	10	NC_000076.6	87858270	87937047	plus	12		
10090	Mus musculus	21937	0	live	Tnfrsf1a	CD120a, FPF, TNF-R, TNF-R-I, TNF-R1, TNF-R55, TNF-alphaR1, TNFAR, TNFR60, TNFRI, TNFRp55, TNFalpha-R1, Tnfr-2, Tnfr1, p55, p55-R	tumor necrosis factor receptor superfamily, member 1a	TNF receptor alpha chain|TNF-RI|TNF-alpha-R1|TNFR-I|p60|tumor necrosis factor receptor 1|tumor necrosis factor receptor type I	6 59.32 cM	6	NC_000072.6	125349723	125362483	plus	10		
10090	Mus musculus	18508	0	live	Pax6	1500038E17Rik, AEY11, Dey, Gsfaey11, Pax-6, Sey	paired box 6	Dickie's small eye|oculorhombin|paired box gene 6	2 55.31 cM	2	NC_000068.7	105667518	105697364	plus	17		
10090	Mus musculus	17395	0	live	Mmp9	AW743869, B/MMP9, Clg4b, MMP-9, pro-MMP-9	matrix metallopeptidase 9	92 kDa gelatinase|92 kDa type IV collagenase|92kD gelatinase|92kD type IV collagenase|92kDa gelatinase|92kDa type IV collagenase|GELB|Gel B|collagenase type IVB|gelatinase B|matrix metalloproteinase 9|type IV collagenase	2 H1-H2	2	NC_000068.7	164940744	164955850	plus	14		
10090	Mus musculus	17869	0	live	Myc	AU0167572, Niard, Nird, bHLHe39, Myc	myelocytomatosis oncogene	c-myc proto-oncogene|transcription factor p64	15 D2-D3	15	NC_000081.6	61985341	61990361	plus	3		
10090	Mus musculus	16171	0	live	Il17a	Ctla-8, Ctla8, IL-17, IL-17A, Il17	interleukin 17A	cytotoxic T-lymphocyte-associated antigen 8	1 A	1	NC_000067.6	20730905	20734496	plus	3		
10090	Mus musculus	18024	0	live	Nfe2l2	AI194320, Nrf2	nuclear factor, erythroid derived 2, like 2	NF-E2-related factor 2|NFE2-related factor 2	2 44.75 cM	2	NC_000068.7	75675519	75704641	minus	5		
10090	Mus musculus	19374	0	live	Rag2	Rag-2	recombination activating gene 2	recombinase activating gene 2|recombination activating protein 2	2 53.87 cM	2	NC_000068.7	101624748	101632528	plus	3		
10090	Mus musculus	16653	0	live	Kras	AI929937, K-ras, Ki-ras-2, Kras2, p21B, ras, Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	K-Ras 2|Kirsten rat sarcoma oncogene 2, expressed|c-K-ras|c-Ki-ras|p21 protein	6 G2	6	NC_000072.6	145216699	145250300	minus	7		
10090	Mus musculus	12010	0	live	B2m	Ly-m11, beta2-m, beta2m	beta-2 microglobulin		2 F1-F3	2	NC_000068.7	122147687	122153082	plus	4		
10090	Mus musculus	14609	0	live	Gja1	AU042049, AW546267, Cnx43, Cx43, Cx43alpha1, Gja-1, Npm1, connexin43	gap junction protein, alpha 1	alpha 1 connexin|connexin 43|connexin-43|gap junction 43 kDa heart protein|gap junction membrane channel protein alpha 1	10 28.64 cM	10	NC_000076.6	56377201	56390423	plus	4		
10090	Mus musculus	19013	0	live	Ppara	4933429D07Rik, AW742785, Nr1c1, PPAR-alpha, PPARalpha, Ppar	peroxisome proliferator activated receptor alpha	nuclear receptor subfamily 1 group C member 1	15 40.42 cM	15	NC_000081.6	85728192	85806851	plus	16		
10090	Mus musculus	12578	0	live	Cdkn2a	ARF-INK4a, Arf, INK4a-ARF, Ink4a/Arf, MTS1, Pctr1, p16, p16(INK4a), p16INK4a, p19<ARF>, p19ARF	cyclin-dependent kinase inhibitor 2A	CDK4I|alternative reading frame|cdkn2a|cyclin-dependent kinase 4 inhibitor A|cyclin-dependent kinase inhibitor 2A (p16, inhibits CDK4)|cyclin-dependent kinase inhibitor 2A, isoforms 1/2|cyclin-dependent kinase inhibitor protein|mitochondrial smARF|p16-INK4|p16-INK4a	4 C3-C6	4	NC_000070.6	89274473	89294619	minus	4		
10090	Mus musculus	12159	0	live	Bmp4	Bmp-4, Bmp2b, Bmp2b-1, Bmp2b1	bone morphogenetic protein 4	bone morphogenetic protein 2B	14 23.95 cM	14	NC_000080.6	46383520	46390599	minus	8		
10090	Mus musculus	12550	0	live	Cdh1	AA960649, E-cad, Ecad, L-CAM, UVO, Um	cadherin 1	ARC-1|E-cadherin|epithelial cadherin|uvomorulin	8 D	8	NC_000074.6	106603368	106670246	plus	16		
10090	Mus musculus	26413	0	live	Mapk1	9030612K14Rik, AA407128, AU018647, C78273, ERK, Erk2, MAPK2, PRKM2, Prkm1, p41mapk, p42mapk	mitogen-activated protein kinase 1	ERK-2|ERT1|MAP kinase 1|MAP kinase 2|MAP kinase isoform p42|MAPK 1|MAPK 2|extracellular signal-regulated kinase 2|mitogen activated protein kinase 1|mitogen-activated protein kinase 2|p42-MAPK	16 10.53 cM	16	NC_000082.6	16983382	17047453	plus	9		
10090	Mus musculus	19164	0	live	Psen1	Ad3h, PS-1, PS1, S182	presenilin 1		12 38.84 cM	12	NC_000078.6	83688146	83738446	plus	13		
10090	Mus musculus	20296	0	live	Ccl2	AI323594, HC11, JE, MCAF, MCP-1, MCP1, SMC-CF, Scya2, Sigje	chemokine (C-C motif) ligand 2	monocyte chemoattractant protein 1|monocyte chemoattractant protein-1|monocyte chemotactic protein 1|platelet-derived growth factor-inducible protein JE|small inducible cytokine A2|small-inducible cytokine A2	11 C-E1	11	NC_000077.6	82035577	82037452	plus	3		
10090	Mus musculus	13649	0	live	Egfr	9030024J15Rik, AI552599, Erbb, Errb1, Errp, Wa5, wa-2, wa2	epidermal growth factor receptor	avian erythroblastic leukemia viral (v-erb-b) oncogene homolog|waved 2	11 A1-A4	11	NC_000077.6	16752203	16913907	plus	28		
10090	Mus musculus	16176	0	live	Il1b	IL-1beta, Il-1b	interleukin 1 beta	IL-1 beta	2 F	2	NC_000068.7	129363843	129371173	minus	7		
10090	Mus musculus	18125	0	live	Nos1	2310005C01Rik, N-NOS, NC-NOS, NO, NOS, NOS-I, Nos-1, bNOS, nNOS	nitric oxide synthase 1, neuronal	NOS type I|constitutive NOS|neuronal NOS|neuronal nitric oxide synthase|peptidyl-cysteine S-nitrosylase NOS1	5 57.29 cM	5	NC_000071.6	117780997	117958840	plus	33		
10090	Mus musculus	20655	0	live	Sod1	B430204E11Rik, Cu/Zn-SOD, CuZnSOD, Ipo-1, Ipo1, SODC, Sod-1	superoxide dismutase 1, soluble	Cu(2+)-Zn2+ superoxide dismutase	16 B5-C3	16	NC_000082.6	90220742	90226324	plus	5		
10090	Mus musculus	12575	0	live	Cdkn1a	CAP20, CDKI, CIP1, Cdkn1, P21, SDI1, Waf1, mda6, p21Cip1, p21WAF	cyclin-dependent kinase inhibitor 1A (P21)	CDK-interacting protein 1|cyclin-dependent kinase inhibitor 1A variant 1|cyclin-dependent kinase inhibitor 1A variant 2|melanoma differentiation-associated protein|p21<WAF1/CIP1>	17 15.12 cM	17	NC_000083.6	29090986	29100722	plus	4		
10090	Mus musculus	12043	0	live	Bcl2	AW986256, Bcl-2, C430015F12Rik, D630044D05Rik, D830018M01Rik	B cell leukemia/lymphoma 2	B-cell leukemia/lymphoma 2	1 49.76 cM	1	NC_000067.6	106538178	106714290	minus	2		
10090	Mus musculus	20750	0	live	Spp1	2AR, Apl-1, BNSP, BSPI, Bsp, ETA-1, Eta, OP, Opn, Opnl, Ric, Spp-1	secreted phosphoprotein 1	44 kDa bone phosphoprotein|bone sialoprotein 1|calcium oxalate crystal growth inhibitor protein|early T-lymphocyte activation 1 protein|minopontin|osteopontin-like protein	5 50.68 cM	5	NC_000071.6	104435111	104441053	plus	8		
10090	Mus musculus	14103	0	live	Fasl	APT1LG1, CD178, CD95-L, CD95L, Fas-Lg, Tnfsf6, gld, Fasl	Fas ligand (TNF superfamily, member 6)	CD95 ligand|Fas antigen ligand|generalized lymphoproliferative disease	1 69.95 cM	1	NC_000067.6	161779664	161795538	minus	5		
10090	Mus musculus	11622	0	live	Ahr	Ah, Ahhe, In, bHLHe76, Ahr	aryl-hydrocarbon receptor	ah receptor|dioxin receptor	12 15.78 cM	12	NC_000078.6	35497979	35534989	minus	11		
10090	Mus musculus	19645	0	live	Rb1	Rb, Rb-1, pRb	retinoblastoma 1	pp105	14 D3	14	NC_000080.6	73194453	73325887	minus	30		
10090	Mus musculus	12028	0	live	Bax		BCL2-associated X protein		7 B5	7	NC_000073.6	45461695	45466903	minus	7		
10090	Mus musculus	16183	0	live	Il2	Il-2	interleukin 2	T-cell growth factor|TCGF	3 B-C	3	NC_000069.6	37120713	37125954	minus	4		
10090	Mus musculus	12801	0	live	Cnr1	CB-R, CB1, CB1R	cannabinoid receptor 1 (brain)	brain-type cannabinoid receptor|striatal cannabinoid receptor type 1 protein	4 16.28 cM	4	NC_000070.6	33923844	33948831	plus	9		
10090	Mus musculus	56717	0	live	Mtor	2610315D21Rik, AI327068, FRAP, FRAP2, Frap1, RAFT1, RAPT1, flat	mechanistic target of rapamycin (serine/threonine kinase)	FK506 binding protein 12-rapamycin associated protein 1|FK506-binding protein 12-rapamycin complex-associated protein 1|FKBP-rapamycin associated protein (FRAP)|FKBP-rapamycin-associated protein FRAP|FKBP12-rapamycin complex-associated protein|angiopoietin-like factor CDT6|mammalian target of rapamycin|rapamycin target protein 1	4 E1	4	NC_000070.6	148448582	148557685	plus	58		
10090	Mus musculus	19206	0	live	Ptch1	A230106A15Rik, Ptc, Ptc1, Ptch, mes	patched homolog 1	Patched 1|Ptch1 protein +12b|mesenchymal dysplasia	13 32.8 cM	13	NC_000079.6	63508328	63573616	minus	28		
10090	Mus musculus	14961	0	live	H2-Ab1	AI845868, Abeta, H-2Ab, H2-Ab, I-Abeta, IAb, Ia-2, Ia2, Rmcs1	histocompatibility 2, class II antigen A, beta 1	H-2 class II histocompatibility antigen, A beta chain|MHC class II H2-IA-beta-psi|MHC class II antigen A beta|major histocompatibility complex class II beta chain|response to metastatic cancers 1	17 17.98 cM	17	NC_000083.6	34263227	34269418	plus	6		
10090	Mus musculus	26417	0	live	Mapk3	Erk-1, Erk1, Ert2, Esrk1, Mnk1, Mtap2k, Prkm3, p44, p44erk1, p44mapk	mitogen-activated protein kinase 3	MAP kinase 3|extracellular signal-regulated kinase 1|insulin-stimulated MAP2 kinase|microtubule-associated protein 2 kinase|p44 MAP kinase|pp42/MAP kinase	7 69.25 cM	7	NC_000073.6	126759626	126765816	plus	9		
10090	Mus musculus	20682	0	live	Sox9	2010306G03Rik, AV220920, mKIAA4243	SRY (sex determining region Y)-box 9	SRY-box containing gene 9	11 77.27 cM	11	NC_000077.6	112782210	112787757	plus	3		
10090	Mus musculus	12576	0	live	Cdkn1b	AA408329, AI843786, Kip1, p27, p27Kip1	cyclin-dependent kinase inhibitor 1B	cyclin-dependent kinase inhibitor p27	6 65.77 cM	6	NC_000072.6	134920401	134925525	plus	3		
10090	Mus musculus	12389	0	live	Cav1	Cav, Cav-1	caveolin 1, caveolae protein	caveolin, caveolae protein 1|caveolin, caveolae protein, 22 kDa	6 A2	6	NC_000072.6	17306335	17341328	plus	6		
10090	Mus musculus	15975	0	live	Ifnar1	CD118, Ifar, Ifnar, Ifrc, Infar	interferon (alpha and beta) receptor 1	IFN-R-1|IFN-alpha/beta receptor 1|IFN-alpha/betaR|INF-a receptor|interferon-alpha/beta receptor 1|type I interferon receptor 1	16 52.98 cM	16	NC_000082.6	91485087	91510523	plus	11		
10090	Mus musculus	22152	0	live	Tubb3	3200002H15Rik, M(beta)3, M(beta)6	tubulin, beta 3 class III	betaIII-tubulin	8 E1	8	NC_000074.6	123411564	123422010	plus	4		
10090	Mus musculus	11835	0	live	Ar	AW320017, Tfm	androgen receptor	dihydrotestosterone receptor|nuclear receptor subfamily 3 group C member 4|testicular feminization	X 42.82 cM	X	NC_000086.7	98149750	98317147	plus	8		
10090	Mus musculus	19699	0	live	Reln	reeler, rl	reelin	extracellular matrix serine protease	5 A3-B1	5	NC_000071.6	21884454	22344705	minus	66		
10090	Mus musculus	17345	0	live	Mki67	D630048A14Rik, Ki-67, Ki67	antigen identified by monoclonal antibody Ki 67		7 F3-F5	7	NC_000073.6	135689782	135716408	minus	14		
10090	Mus musculus	111364	0	live	H2	H-2, MHC-II	histocompatibility-2, MHC			17							
10090	Mus musculus	81897	0	live	Tlr9		toll-like receptor 9		9 F1	9	NC_000075.6	106222598	106226876	plus	2		
10090	Mus musculus	15368	0	live	Hmox1	D8Wsu38e, HO-1, HO1, Hemox, Hmox, Hsp32	heme oxygenase 1	P32 protein|heme oxygenase (decycling) 1|hemoxygenase	8 C1	8	NC_000074.6	75093618	75100593	plus	5		
10090	Mus musculus	17105	0	live	Lyz2	AI326280, Lys, Lysm, Lyzs, Lzm, Lzm-s1, Lzp	lysozyme 2	1,4-beta-N-acetylmuramidase C|lysozyme C type M	10 65.34 cM	10	NC_000076.6	117277541	117282272	minus	4		
10090	Mus musculus	12638	0	live	Cftr	AW495489, Abcc7	cystic fibrosis transmembrane conductance regulator	ATP-binding cassette sub-family C member 7|ATP-binding cassette transporter sub-family C member 7|ATP-binding cassette, subfamily c, member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase|cystic fibrosis transmembrane conductance regulator homolog|cystic fibrosis transmembrane conductance regulator homolog; ATP-binding cassette, subfamily c, member 7	6 8.1 cM	6	NC_000072.6	18170262	18322774	plus	28		
10090	Mus musculus	56637	0	live	Gsk3b	7330414F15Rik, 8430431H08Rik, C86142, GSK-3, GSK-3beta, GSK3	glycogen synthase kinase 3 beta	GSK-3 beta|serine/threonine-protein kinase GSK3B	16 B4	16	NC_000082.6	38089001	38246080	plus	13		
10090	Mus musculus	14179	0	live	Fgf8	Aigf, Fgf-8	fibroblast growth factor 8	HBGF-8|androgen-induced growth factor|heparin-binding growth factor 8	19 C3-D	19	NC_000085.6	45736798	45742935	minus	7		
10090	Mus musculus	16412	0	live	Itgb1	4633401G24Rik, AA409975, AA960159, CD29, ENSMUSG00000051907, Fnrb, Gm9863, gpIIa	integrin beta 1 (fibronectin receptor beta)	VLA-4 subunit beta|fibronectin receptor subunit beta	8 E2	8	NC_000074.6	128685284	128733579	plus	16		
10090	Mus musculus	14580	0	live	Gfap	AI836096	glial fibrillary acidic protein	intermediate filament protein	11 D	11	NC_000077.6	102887336	102897212	minus	11		
10090	Mus musculus	16542	0	live	Kdr	6130401C07, Flk-1, Flk1, Krd-1, Ly73, VEGFR-2, VEGFR2, sVEGFR-2	kinase insert domain protein receptor	VEGF receptor-2|fetal liver kinase 1|kinase NYK|protein-tyrosine kinase receptor flk-1|soluble vascular endothelial growth factor receptor 2|vascular endothelial growth factor receptor- 2|vascular endothelial growth factor receptor-2|vascular endothelial growth factor receptor-3	5 40.23 cM	5	NC_000071.6	75932827	75979074	minus	31		
10090	Mus musculus	93759	0	live	Sirt1	AA673258, SIR2L1, Sir2, Sir2a, Sir2alpha	sirtuin 1	NAD-dependent deacetylase sirtuin-1|SIR2-like protein 1|mSIR2a|regulatory protein SIR2 homolog 1|sir2-like 1|sirtuin 1 ((silent mating type information regulation 2, homolog) 1	10 B4	10	NC_000076.6	63319005	63339061	minus	11		
10090	Mus musculus	20846	0	live	Stat1	2010005J02Rik, AA408197	signal transducer and activator of transcription 1		1 26.81 cM	1	NC_000067.6	52119438	52161865	plus	26		
10090	Mus musculus	16392	0	live	Isl1		ISL1 transcription factor, LIM/homeodomain	Islet 1|Lim-homeodomain protein Islet1|insulin related protein|islet-1	13 D2.3	13	NC_000079.6	116298257	116309721	minus	6		
10090	Mus musculus	12393	0	live	Runx2	AML3, Cbf, Cbfa-1, Cbfa1, LS3, Osf2, PEBP2aA, Pebp2a1, Pebpa2a	runt related transcription factor 2	AKV core binding factor|CBF-alpha-1|PEA2-alpha A|PEBP2 alpha A|SL3-3 enhancer factor 1 alpha A subunit|acute myeloid leukemia 3 protein|core binding factor alpha 1|osteoblast-specific transcription factor 2|polyomavirus enhancer-binding protein 2 alpha A subunit|runt domain, alpha subunit 1	17 21.33 cM	17	NC_000083.6	44495986	44814831	minus	11		
