tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	387136	0	live	Mir1a-1	Mir1-1, Mirn1-1, Mirn1b, Mirn1c, Mirn1d, mir-1a-1, mmu-mir-1-1, mmu-mir-1a-1	microRNA 1a-1	microRNA 1-1|microRNA 1b|microRNA 1c|microRNA 1d	2 H4	2	NC_000068.8	180030841	180030917	plus	1		
10090	Mus musculus	387158	0	live	Mir140	Mirn140, mir-140, mmu-mir-140	microRNA 140		8 D3	8	NC_000074.7	108277876	108277945	plus	1		
10090	Mus musculus	387242	0	live	Mir200a	Mirn200a, mir-200a	microRNA 200a	mmu-mir-200a	4 E2	4	NC_000070.7	156139353	156139442	minus	1		
10090	Mus musculus	723827	0	live	Mir221	Mirn221, mir-221, mmu-mir-221	microRNA 221	mir 221	X	X	NC_000086.8	19012533	19012627	minus	1		
10090	Mus musculus	387174	0	live	Mir15a	Mirn15a, mir-15a, mmu-mir-15a	microRNA 15a		14 D1	14	NC_000080.7	61869476	61869559	minus	1		
10090	Mus musculus	723897	0	live	Mir33	Mirn33, mir-33, mmu-mir-33	microRNA 33	mir 33	15 E1	15	NC_000081.7	82082323	82082391	plus	1		
10090	Mus musculus	387200	0	live	Mir204	Mirn204, mir-204, mmu-mir-204	microRNA 204		19 B	19	NC_000085.7	22727969	22728036	plus	1		
10090	Mus musculus	723895	0	live	Mir31	Mirn31, miR-31, mmu-mir-31	microRNA 31	mir 31	4 C4	4	NC_000070.7	88828794	88828899	minus	1		
10090	Mus musculus	387162	0	live	Mir144	Mirn144, mir-144, mmu-mir-144	microRNA 144		11 B5	11	NC_000077.7	77963831	77963896	plus	1		
10090	Mus musculus	723870	0	live	Mir451a	Mir451, Mirn451, mir-451a, mmu-mir-451, mmu-mir-451a	microRNA 451a	microRNA 451|mir 451	11 B5	11	NC_000077.7	77963996	77964067	plus	1		
10090	Mus musculus	387233	0	live	Mir124a-1	Mirn124a, Mirn124a-1	microRNA 124a-1	mmu-mir-124-1|mmu-mir-124a-1	14 D1	14	NC_000080.7	64828106	64828190	plus	1		
10090	Mus musculus	387194	0	live	Mir199a-1	Mirn199, Mirn199a-1, mir-199a-1	microRNA 199a-1	mmu-mir-199a-1	9 A3	9	NC_000075.7	21407791	21407860	minus	1		
10090	Mus musculus	387133	0	live	Mir9-1	Mirn9, Mirn9-1, mir-9-1, mmu-mir-9-1	microRNA 9-1		3 F1	3	NC_000069.7	88122905	88122993	plus	1		
10090	Mus musculus	387142	0	live	Mir24-1	Mirn189, Mirn24, Mirn24-1, miR-189, miR-24, miR-24-1	microRNA 24-1	microRNA 189|mmu-mir-24-1	13 B3	13	NC_000079.7	63449022	63449089	plus	1		
10090	Mus musculus	723932	0	live	Mir34c	Mirn34c, mir-34c, mmu-mir-34c	microRNA 34c	mir 34c	9 A5.3	9	NC_000075.7	51014334	51014410	minus	1		
10090	Mus musculus	387243	0	live	Mir200b	Mirn200b, mir-200b	microRNA 200b	mmu-mir-200b	4 E2	4	NC_000070.7	156140138	156140207	minus	1		
10090	Mus musculus	723950	0	live	Mir124a-2	Mirn124a-2, mir-124-2, mir-124a-2	microRNA 124a-2	mmu-mir-124-2|mmu-mir-124a-2	3	3	NC_000069.7	17849826	17849934	plus	1		
10090	Mus musculus	387225	0	live	Mir30a	Mirn30a, mir-30a, mmu-mir-30a	microRNA 30a		1 A5	1	NC_000067.7	23311350	23311420	plus	1		
10090	Mus musculus	387221	0	live	Mir27b	Mirn27b, mmu-mir-27b	microRNA 27b		13 B3	13	NC_000079.7	63448526	63448598	plus	1		
10090	Mus musculus	723944	0	live	Mir200c	Mirn200c, mir-200c	microRNA 200c	mir 200c|mmu-mir-200c	6 F2	6	NC_000072.7	124695285	124695353	minus	1		
10090	Mus musculus	723886	0	live	Mir96	Mirn96, mir-96, mmu-mir-96	microRNA 96	mir 96	6 A3.3	6	NC_000072.7	30169445	30169550	minus	1		
10090	Mus musculus	387139	0	live	Mir20a	Mir-20, Mirn20, Mirn20a, mir-20a, mmu-mir-20a	microRNA 20a		14	14	NC_000080.7	115281589	115281695	plus	1		
10090	Mus musculus	387178	0	live	Mir183	Mirn183, mir-183, mmu-mir-183	microRNA 183		6 A3.3	6	NC_000072.7	30169667	30169736	minus	1		
10090	Mus musculus	723838	0	live	Mir320	Mirn320, mir-320, mmu-mir-320	microRNA 320	mir 320	14 D2	14	NC_000080.7	70680950	70681031	plus	1		
10090	Mus musculus	387217	0	live	Mir23b	Mirn23b, mmu-mir-23b	microRNA 23b		13 B3	13	NC_000079.7	63448298	63448371	plus	1		
10090	Mus musculus	723951	0	live	Mir124a-3	Mirn124a-3, mir-124-3, mir-124a-3	microRNA 124a-3	mmu-mir-124-3|mmu-mir-124a-3	2	2	NC_000068.8	180535833	180535900	plus	1		
10090	Mus musculus	723902	0	live	Mir7-1	Mir7a1, Mirn7-1, miR-7a1, mir-7a-1, mmu-miR-7a1, mmu-mir-7-1	microRNA 7-1	mir 7-1|mmu-mir-7a-1	13 B1	13	NC_000079.7	58540593	58540700	minus	1		
10090	Mus musculus	387149	0	live	Mir130a	Mirn130, Mirn130a, mir-130a	microRNA 130a	mmu-mir-130a	2 D	2	NC_000068.8	84571459	84571522	minus	1		
10090	Mus musculus	387190	0	live	Mir195a	Mir195, Mirn195, mir-195a, mmu-mir-195, mmu-mir-195a	microRNA 195a	microRNA 195	11 B3	11	NC_000077.7	70125868	70125961	plus	1		
10090	Mus musculus	723828	0	live	Mir222	Mirn222, mir-222, mmu-mir-222	microRNA 222	mir 222	X	X	NC_000086.8	19013132	19013210	minus	1		
10090	Mus musculus	723900	0	live	Mir375	Mirn375, mir-375, mmu-mir-375	microRNA 375	mir 375	1 C4	1	NC_000067.7	74939817	74939880	minus	1		
10090	Mus musculus	387199	0	live	Mir203	Mirn203, mir-203, mmu-mir-203	microRNA 203		12 F1	12	NC_000078.7	112097314	112097389	plus	1		
10090	Mus musculus	387224	0	live	Mir29c	Mirn29c, mir-29c, mmu-mir-29c	microRNA 29c		1 H6	1	NC_000067.7	194719855	194719942	plus	1		
10090	Mus musculus	751549	0	live	Mir92-1	Mirn92-1, mir-92a-1	microRNA 92-1	mir 92-1|mmu-mir-92-1|mmu-mir-92a-1	14	14	NC_000080.7	115281859	115281938	plus	1		
10090	Mus musculus	387208	0	live	Mir212	Mirn212, mir-212, mmu-mir-212	microRNA 212		11 B5	11	NC_000077.7	75064214	75064304	plus	1		
10090	Mus musculus	387201	0	live	Mir205	Mirn205, mir-205, mmu-mir-205	microRNA 205		1	1	NC_000067.7	193189771	193189838	minus	1		
10090	Mus musculus	387155	0	live	Mir137	Mirn137, mir-137, mmu-mir-137	microRNA 137		3 G1	3	NC_000069.7	118227506	118227578	plus	1		
10090	Mus musculus	387214	0	live	Mir218	Mirn218	microRNA 218										
10090	Mus musculus	387166	0	live	Mir148a	Mirn148, Mirn148a, mir-148a	microRNA 148a	mmu-mir-148a	6	6	NC_000072.7	51246792	51246890	minus	1		
10090	Mus musculus	723926	0	live	Mir25	Mirn25, mir-25, mmu-mir-25	microRNA 25	mir 25	5 G2	5	NC_000071.7	138163583	138163666	minus	1		
10090	Mus musculus	723952	0	live	Mir125b-2	Mirn125b-2, mir-125b-2	microRNA 125b-2	mmu-mir-125b-2	16 C3.1	16	NC_000082.7	77443161	77443231	plus	1		
10090	Mus musculus	751550	0	live	Mir146b	Mirn146b, mir-146b	microRNA 146b	mir 146b|mmu-mir-146b	19	19	NC_000085.7	46331201	46331309	plus	1		
10090	Mus musculus	723930	0	live	Mir335	Mirn335, mir-335, mmu-mir-335	microRNA 335	mir 335	6 A3.3	6	NC_000072.7	30741298	30741395	plus	1		
10090	Mus musculus	723959	0	live	Mir1a-2	Mir1-2, Mirn1-2, mir-1a-2, mmu-mir-1-2, mmu-mir-1a-2	microRNA 1a-2	microRNA 1-2|mir 1-2	18 A1	18	NC_000084.7	10785481	10785552	minus	1		
10090	Mus musculus	723925	0	live	Mir106b	Mirn106b, mir-106b	microRNA 106b	mir 106b|mmu-mir-106b	5 G2	5	NC_000071.7	138163999	138164080	minus	1		
10090	Mus musculus	387157	0	live	Mir139	Mirn139, mir-139, mmu-mir-139	microRNA 139		7 E2	7	NC_000073.7	101124583	101124650	plus	1		
10090	Mus musculus	387245	0	live	Mirlet7b	Mirnlet7b, let-7b, mmu-let-7b	microRNA let7b		15 E2	15	NC_000081.7	85591520	85591604	plus	1		
10090	Mus musculus	387143	0	live	Mir101a	Mirn101, Mirn101a, miR-101, mir-101a	microRNA 101a	mmu-mir-101a	4 C6	4	NC_000070.7	101204142	101204224	minus	1		
10090	Mus musculus	735252	0	live	Mir181a-1	Mirn181a-1, Mirn213, miR-213, mir-181a-1, mmu-mir-213	microRNA 181a-1	microRNA 213|mir 181a-1|mmu-mir-181a-1	1	1	NC_000067.7	137894193	137894279	plus	1		
10090	Mus musculus	387175	0	live	Mir15b	Mirn15b, mir-15b, mmu-mir-15b	microRNA 15b		3 E1	3	NC_000069.7	68917105	68917168	plus	1		
10090	Mus musculus	387147	0	live	Mir128-1	Mirn128, Mirn128-1, Mirn128a, mir-128-1	microRNA 128-1	microRNA 128a|mmu-mir-128-1|mmu-mir-128a	1 E3	1	NC_000067.7	128130098	128130167	plus	1		
10090	Mus musculus	387148	0	live	Mir129	Mirn129	microRNA 129										
10090	Mus musculus	387159	0	live	Mir141	Mirn141, mir-141, mmu-mir-141	microRNA 141		6 F2	6	NC_000072.7	124694877	124694948	minus	1		
10090	Mus musculus	387153	0	live	Mir135a-1	Mir135a01, Mirn135, Mirn135a-1, mir-135a-1	microRNA 135a-1	mmu-mir-135a-1	9 F1	9	NC_000075.7	106031323	106031412	plus	1		
10090	Mus musculus	723891	0	live	Mir19a	Mirn19a, mir-19a, mmu-mir-19a	microRNA 19a	mir 19a	14 E4	14	NC_000080.7	115281432	115281513	plus	1		
10090	Mus musculus	723963	0	live	Mir29b-2	Mirn29b-2, mir-29b-2	microRNA 29b-2	mir 29b-2|mmu-mir-29b-2	1 H6	1	NC_000067.7	194719348	194719428	plus	1		
10090	Mus musculus	723968	0	live	Mir9-3	Mirn9-3, mir-9-3, mmu-mir-9-3	microRNA 9-3	mir 9-3	7 D2	7	NC_000073.7	79155012	79155101	plus	1		
10090	Mus musculus	723885	0	live	Mir93	Mirn93, mir-93, mmu-mir-93	microRNA 93	mir 93	5 G2	5	NC_000071.7	138163785	138163872	minus	1		
10090	Mus musculus	723878	0	live	Mir494	Mirn494, mir-494, mmu-mir-494	microRNA 494	mir 494	12	12	NC_000078.7	109681752	109681836	plus	1		
10090	Mus musculus	723967	0	live	Mir9-2	Mirn9-2, mir-9-2, mmu-mir-9-2	microRNA 9-2	mir 9-2	13 C3	13	NC_000079.7	83886933	83887004	plus	1		
10090	Mus musculus	723960	0	live	Mir24-2	Mirn24-2, mir-24-2	microRNA 24-2	mir 24-2|mmu-mir-24-2	8 C2	8	NC_000074.7	84935444	84935550	plus	1		
10090	Mus musculus	723954	0	live	Mir133a-2	Mirn133a-2, mir-133a-2	microRNA 133a-2	mir 133a-2|mmu-mir-133a-2	2 H4	2	NC_000068.8	180040172	180040275	plus	1		
10090	Mus musculus	387135	0	live	Mir18	Mirn18, mir-18a, mmu-mir-18, mmu-mir-18a	microRNA 18		14 E4	14	NC_000080.7	115281283	115281378	plus	1		
10090	Mus musculus	723920	0	live	Mir302a	Mirn302, Mirn302a, mir-302a, mmu-mir-302	microRNA 302a	microRNA 302|mir 302|mmu-mir-302a	3 G2	3	NC_000069.7	127339145	127339213	plus	1		
10090	Mus musculus	723817	0	live	Mir133b	Mirn133b, mir-133b	microRNA 133b	mir 133b|mmu-mir-133b	1 A4	1	NC_000067.7	20752993	20753111	plus	1		
10090	Mus musculus	723844	0	live	Mir338	Mirn338, mir-338, mmu-mir-338	microRNA 338	mir 338	11 E2	11	NC_000077.7	119905591	119905688	minus	1		
10090	Mus musculus	723884	0	live	Mir7-2	Mir7a2, Mirn7-2, mir-7a-2, mir-7a2, mmu-mir-7-2, mmu-mir-7a2	microRNA 7-2	mir 7-2|mmu-mir-7a-2	7 D2	7	NC_000073.7	78538025	78538121	plus	1		
10090	Mus musculus	387226	0	live	Mir30b	Mirn30b, mir-30b, mmu-mir-30b	microRNA 30b		15 D2	15	NC_000081.7	68209264	68209359	minus	1		
10090	Mus musculus	387156	0	live	Mir138-1	Mirn138, Mirn138-1, mir-138-1	microRNA 138-1	mmu-mir-138-1	9 F4	9	NC_000075.7	122511941	122512039	plus	1		
10090	Mus musculus	387146	0	live	Mir127	Mirn127, mir-127, mmu-mir-127	microRNA 127		12 F1	12	NC_000078.7	109559280	109559349	plus	1		
10090	Mus musculus	723962	0	live	Mir26a-2	Mirn26a-2, mir-26a-2	microRNA 26a-2	mir 26a-2|mmu-mir-26a-2	10 D3	10	NC_000076.7	126831399	126831482	plus	1		
10090	Mus musculus	387189	0	live	Mir194-1	Mirn194, Mirn194-1, miR-194, mir-194-1	microRNA 194-1	mmu-mir-194-1	1 H5	1	NC_000067.7	185045516	185045582	plus	1		
10090	Mus musculus	723893	0	live	Mir10a	Mirn10a, miR-10a, mmu-mir-10a	microRNA 10a	MicroRNA-10a|mir 10a	11 D	11	NC_000077.7	96207991	96208100	plus	1		
10090	Mus musculus	723868	0	live	Mir449a	Mirn449, Mirn449a, mir-449a, mmu-mir-449	microRNA 449a	microRNA 449|mir 449|mmu-mir-449a	13 D2.2	13	NC_000079.7	113174068	113174158	plus	1		
10090	Mus musculus	387195	0	live	Mir19b-2	Mirn19b, Mirn19b-2, miR-19b, mir-19b-2	microRNA 19b-2	mmu-mir-19b-2	X	X	NC_000086.8	51830860	51830943	minus	1		
10090	Mus musculus	387227	0	live	Mir30c-1	Mirn30c, Mirn30c-1, mir-30c-1	microRNA 30c-1	mmu-mir-30c-1	4 D2.1	4	NC_000070.7	120626731	120626819	minus	1		
10090	Mus musculus	387219	0	live	Mir26b	Mirn26b, mir-26b, mmu-mir-26b	microRNA 26b		1 C3	1	NC_000067.7	74433469	74433553	plus	1		
10090	Mus musculus	387144	0	live	Mir10b	Mirn10b, mir-10b, mmu-mir-10b	microRNA 10b		2 C3	2	NC_000068.8	74556414	74556481	plus	1		
10090	Mus musculus	387152	0	live	Mir134	Mirn134, mir-134, mmu-mir-134	microRNA 134		12	12	NC_000078.7	109700573	109700643	plus	1		
10090	Mus musculus	751537	0	live	Mir497	Mir, Mirn497, mir-497a, mmu-mir-497, mmu-mir-497a	microRNA 497		11	11	NC_000077.7	70125543	70125626	plus	1		
10090	Mus musculus	387171	0	live	Mir153	Mirn153, mir-153, mmu-mir-153	microRNA 153		12 F2	12	NC_000078.7	117214437	117214505	plus	1		
10090	Mus musculus	723890	0	live	Mir181b-1	Mirn181b-1, mir-181b-1	microRNA 181b-1	mir 181b-1|mmu-mir-181b-1	1 E4	1	NC_000067.7	137894377	137894456	plus	1		
10090	Mus musculus	723965	0	live	Mirlet7a-2	Mirnlet7a-2, let-7a-2	microRNA let7a-2	let 7a-2|mmu-let-7a-2	9 A5.1	9	NC_000075.7	41448012	41448107	plus	1		
10090	Mus musculus	735262	0	live	Mir455	Mirn455, mir-455, mmu-mir-455	microRNA 455	mir 455	4	4	NC_000070.7	63175088	63175169	plus	1		
10090	Mus musculus	723826	0	live	Mir107	Mirn107, mir-107, mmu-mir-107	microRNA 107	mir 107	19 C1	19	NC_000085.7	34798087	34798173	minus	1		
10090	Mus musculus	735275	0	live	Mir499	Mirn499, mir-499, mmu-mir-499	microRNA 499	mir 499	2	2	NC_000068.8	155464800	155464878	plus	1		
10090	Mus musculus	723947	0	live	Mir98	Mirn98, mir-98, mmu-mir-98	microRNA 98	mir 98	X F3	X	NC_000086.8	150696210	150696317	plus	1		
10090	Mus musculus	387167	0	live	Mir149	Mirn149, mir-149, mmu-mir-149	microRNA 149		1 D	1	NC_000067.7	92778100	92778165	plus	1		
10090	Mus musculus	723849	0	live	Mir34b	Mirn34b, mir-34b, mmu-mir-34b	microRNA 34b	mir 34b	9 A5.3	9	NC_000075.7	51014862	51014945	minus	1		
10090	Mus musculus	387179	0	live	Mir184	Mirn184, mir-184, mmu-mir-184	microRNA 184		9	9	NC_000075.7	89684313	89684381	minus	1		
10090	Mus musculus	723949	0	live	Mir16-2	Mirn16-2, mir-16-2	microRNA 16-2	mmu-mir-16-2	3 E1	3	NC_000069.7	68917235	68917329	plus	1		
10090	Mus musculus	387248	0	live	Mirlet7e	Mirnlet7e, mmu-let-7e	microRNA let7e		17 A3.2	17	NC_000083.7	18050614	18050706	plus	1		
10090	Mus musculus	723834	0	live	Mir301	Mirn301, mir-301a, mmu-mir-301	microRNA 301	mir 301|mmu-mir-301a	11 C	11	NC_000077.7	87003830	87003915	plus	1		
10090	Mus musculus	751527	0	live	Mir19b-1	Mirn19b-1, mir-19b-1	microRNA 19b-1	mir 19b-1|mmu-mir-19b-1	14	14	NC_000080.7	115281737	115281823	plus	1		
10090	Mus musculus	723907	0	live	Mir322	Mirn322, mmu-mir-322	microRNA 322	mir 322	X A5	X	NC_000086.8	52143132	52143226	minus	1		
10090	Mus musculus	387180	0	live	Mir185	Mirn185, mir-185, mmu-mir-185	microRNA 185		16 A3	16	NC_000082.7	18145265	18145329	minus	1		
10090	Mus musculus	723819	0	live	Mir181c	Mirn181c, mir-181c	microRNA 181c	mir 181c|mmu-mir-181c	8 C2	8	NC_000074.7	84905502	84905590	minus	1		
10090	Mus musculus	723923	0	live	Mir20b	Mirn20b, mir-20b, mmu-mir-20b	microRNA 20b	mir 20b	X	X	NC_000086.8	51830990	51831069	minus	1		
10090	Mus musculus	723821	0	live	Mir199a-2	Mirn199a-2, mir-199a-2	microRNA 199a-2	mir 199a-2|mmu-mir-199a-2	1 H2.1	1	NC_000067.7	162045383	162045492	plus	1		
10090	Mus musculus	723909	0	live	Mir342	Mirn342, mmu-mir-342	microRNA 342	mir 342	12 F1	12	NC_000078.7	108624879	108624977	plus	1		
10090	Mus musculus	723824	0	live	Mir103-1	Mirn103-1, mir-103-1	microRNA 103-1	mir 103-1|mmu-mir-103-1	11 A4	11	NC_000077.7	35673223	35673308	plus	1		
10090	Mus musculus	723892	0	live	Mir100	Mirn100, mir-100, mmu-mir-100	microRNA 100	mir 100	9 A5.1	9	NC_000075.7	41442721	41442800	plus	1		
10090	Mus musculus	723865	0	live	Mir429	Mirn429, mir-429, mmu-mir-429	microRNA 429	mir 429	4 E2	4	NC_000070.7	156138362	156138444	minus	1		
10090	Mus musculus	387187	0	live	Mir192	Mirn192, mir-192, mmu-mir-192	microRNA 192		19 A	19	NC_000085.7	6314874	6314962	plus	1		
10090	Mus musculus	387213	0	live	Mir217	Mirn217, mir-217, mmu-mir-217	microRNA 217		11	11	NC_000077.7	28713728	28713835	plus	1		
10090	Mus musculus	723879	0	live	Mir503	Mirn503, mmu-mir-503	microRNA 503	mir 503	X A5	X	NC_000086.8	52142861	52142931	minus	1		
10090	Mus musculus	387188	0	live	Mir193a	Mir193, Mirn193, mir-193a, mmu-mir-193, mmu-mir-193a	microRNA 193a	microRNA 193	11	11	NC_000077.7	79602795	79602860	plus	1		
10090	Mus musculus	387170	0	live	Mir152	Mirn152, mir-152, mmu-mir-152	microRNA 152		11 D	11	NC_000077.7	96741219	96741291	plus	1		
10090	Mus musculus	387246	0	live	Mirlet7c-1	Mirnlet7c, Mirnlet7c-1, let-7c-1	microRNA let7c-1	mmu-let-7c-1	16 C3.1	16	NC_000082.7	77396545	77396638	plus	1		
10090	Mus musculus	723829	0	live	Mir106a	Mirn106a, mir-106a	microRNA 106a	mir 106a|mmu-mir-106a	X	X	NC_000086.8	51831380	51831444	minus	1		
10090	Mus musculus	723854	0	live	Mir370	Mirn370, mir-370, mmu-mir-370	microRNA 370	mir 370	12 F1	12	NC_000078.7	109584692	109584770	plus	1		
10090	Mus musculus	723823	0	live	Mir219a-1	Mir219-1, Mirn219-1, mir-219a-1, mmu-mir-219a-1	microRNA 219a-1	microRNA 219-1|mir 219-1|mmu-mir-219-1	17 B1	17	NC_000083.7	34243957	34244066	minus	1		
10090	Mus musculus	387207	0	live	Mir211	Mirn211, mir-211, mmu-mir-211	microRNA 211		7 C	7	NC_000073.7	63855554	63855659	plus	1		
10090	Mus musculus	723815	0	live	Mir128-2	Mirn128-2, Mirn128b, mir-128-2, mir-128b	microRNA 128-2	microRNA 128b|mir 128b|mmu-mir-128-2|mmu-mir-128b	9 F3	9	NC_000075.7	111947704	111947779	minus	1		
10090	Mus musculus	387247	0	live	Mirlet7d	Mirnlet7d, let-7d, mmu-let-7d	microRNA let7d		13 A5	13	NC_000079.7	48689488	48689590	minus	1		
10090	Mus musculus	387229	0	live	Mir99a	Mirn99a, mir-99a, mmu-mir-99a	microRNA 99a		16 C3.1	16	NC_000082.7	77395824	77395888	plus	1		
10090	Mus musculus	387228	0	live	Mir30d	Mirn30d, mir-30d, mmu-mir-30d	microRNA 30d		15 D2	15	NC_000081.7	68213057	68213138	minus	1		
10090	Mus musculus	723894	0	live	Mir224	Mirn224, mir-224, mmu-mir-224	microRNA 224	mir 224	X A7.3	X	NC_000086.8	71304637	71304718	minus	1		
10090	Mus musculus	723836	0	live	Mir30e	Mirn30e, mir-30e, mmu-mir-30e	microRNA 30e	mir 30e	4 D2.1	4	NC_000070.7	120629803	120629894	minus	1		
10090	Mus musculus	723863	0	live	Mir410	Mirn410, mmu-mir-410	microRNA 410	mir 410	12	12	NC_000078.7	109710149	109710229	plus	1		
10090	Mus musculus	723876	0	live	Mir486	Mirn486, mir-486a, mmu-mir-486, mmu-mir-486a	microRNA 486	mir 486	8 A2	8	NC_000074.7	23632571	23632698	plus	1		
10090	Mus musculus	723845	0	live	Mir340	Mirn340, mir-340, mmu-mir-340	microRNA 340	mir 340	11 B1.3	11	NC_000077.7	49960529	49960626	plus	1		
